Customer_ID,Rating,Review,Sentiment
"16,190",3,I have mixed feelings about Timberland Classic Yellow Boots.,neutral
"16,191",5,Coach Suede Loafers is a great purchase. I'm really satisfied.,positive
"16,192",3,Avoid Balmain Python Print Heels at all costs. It's a waste of money.,negative
"16,193",3,I have mixed feelings about ChainEmbellished Booties.,neutral
"16,194",2,I'm so disappointed with New Balance Running Shoes. It's not worth it.,negative
"16,195",2,Avoid Uniqlo FlipFlops at all costs. It's a waste of money.,negative
"16,196",4,I absolutely love Striped Espadrille Flats! It's fantastic.,positive
"16,197",4,I absolutely love Prada Velvet Ballet Flats! It's fantastic.,positive
"16,198",4,Vans Era LowTop Sneakers is a great purchase. I'm really satisfied.,positive
"16,199",3,"Not bad, but not great either. Prada LaceUp Combat Boots is average.",neutral
"16,200",2,Avoid Nike Free RN Flyknit Running Shoes at all costs. It's a waste of money.,negative
"16,201",3,"Not bad, but not great either. Converse Star Player Ox Sneakers is average.",neutral
"16,202",3,I have mixed feelings about Gabbana Sicily Print Ballet Flats.,neutral
"16,203",4,I couldn't be happier with Lululemon Knit Running Shoes.,positive
"16,204",3,Chanel CapToe Slingback Pumps is terrible. I regret buying it.,negative
"16,205",4,I absolutely love ASOS Bow Detail Flats! It's fantastic.,positive
"16,206",1,Avoid Mesh Panel Sneaker Boots at all costs. It's a waste of money.,negative
"16,207",3,Gap Striped SlipOn Sneakers is okay. It does the job.,neutral
"16,208",3,Nike Roshe Run Sneakers is okay. It does the job.,neutral
"16,209",5,New Balance Wide Width Running Shoes is a great purchase. I'm really satisfied.,positive
"16,210",4,H&M BowAccented Flats is a great purchase. I'm really satisfied.,positive
"16,211",4,I absolutely love Balenciaga SquareToe Pumps! It's fantastic.,positive
"16,212",3,Angel Wing Embellished Sandals is okay. It does the job.,neutral
"16,213",3,"Not bad, but not great either. Uniqlo Logo HighTops is average.",neutral
"16,214",2,Under Armour Trail Running Shoes is terrible. I regret buying it.,negative
"16,215",1,I'm so disappointed with Chanel TwoTone Ballet Flats. It's not worth it.,negative
"16,216",3,Avoid Satin Bow Ballet Flats at all costs. It's a waste of money.,negative
"16,217",1,Avoid Diesel Leather Biker Booties at all costs. It's a waste of money.,negative
"16,218",4,I absolutely love Puma Suede Classic Sneakers! It's fantastic.,positive
"16,219",3,I have mixed feelings about Suede Pointed Toe Flats.,neutral
"16,220",1,Avoid Patagonia Climbing Shoes at all costs. It's a waste of money.,negative
"16,221",1,Avoid New Balance CrossTraining Sneakers at all costs. It's a waste of money.,negative
"16,222",3,Versace Medusa Head HighTop Sneakers is okay. It does the job.,neutral
"16,223",2,Avoid Dolce & Gabbana Baroque Print Sneakers at all costs. It's a waste of money.,negative
"16,224",3,Columbia Insulated Winter Boots is okay. It does the job.,neutral
"16,225",5,I couldn't be happier with Reebok Nano X CrossTrainers.,positive
"16,226",3,Adidas Yeezy Boost 350 V2 is okay. It does the job.,neutral
"16,227",1,Avoid Adidas NMD R1 Athletic Sneakers at all costs. It's a waste of money.,negative
"16,228",5,SlipOn Loafers is a great purchase. I'm really satisfied.,positive
"16,229",3,I have mixed feelings about New Balance Trail Running Sneakers.,neutral
"16,230",3,Coach Logo HighTop Sneakers is okay. It does the job.,neutral
"16,231",2,I had a bad experience with Prada Platform Espadrilles. Don't buy it.,negative
"16,232",5,Zara Platform Espadrilles is a great purchase. I'm really satisfied.,positive
"16,233",3,Levi's Leather Ankle Booties is terrible. I regret buying it.,negative
"16,234",3,"Not bad, but not great either. Fendi FF Monogram Loafers is average.",neutral
"16,235",2,Patagonia Waterproof Hiking Shoes is terrible. I regret buying it.,negative
"16,236",5,Highly recommended! American Eagle Outfitters Buckle Detail Booties exceeded my expectations.,positive
"16,237",4,Highly recommended! Vans Sk8Hi HighTops exceeded my expectations.,positive
"16,238",3,American Eagle Outfitters Leopard Print Sandals is okay. It does the job.,neutral
"16,239",1,Exaggerated Sole Loafers is terrible. I regret buying it.,negative
"16,240",1,I'm so disappointed with Steve Madden SlipOn Sneakers. It's not worth it.,negative
"16,241",3,"Not bad, but not great either. Zara LaceUp Combat Boots is average.",neutral
"16,242",3,"Not bad, but not great either. Aeropostale Denim SlipOns is average.",neutral
"16,243",3,I'm so disappointed with Mango Logo SlipOn Sneakers. It's not worth it.,negative
"16,244",1,Avoid Alexander McQueen Skull Detail Booties at all costs. It's a waste of money.,negative
"16,245",4,American Eagle Outfitters HighTop Sneakers is a great purchase. I'm really satisfied.,positive
"16,246",1,Nike SB Dunk Low Skate Shoes is terrible. I regret buying it.,negative
"16,247",2,I'm so disappointed with New Balance Wide Width Running Shoes. It's not worth it.,negative
"16,248",4,Adidas Swift Run Primeknit Sneakers is a great purchase. I'm really satisfied.,positive
"16,249",5,I absolutely love Gap LaceUp Booties! It's fantastic.,positive
"16,250",3,American Eagle Outfitters Pointed Toe Flats is okay. It does the job.,neutral
"16,251",2,I'm so disappointed with Columbia Sportswear Trail Running Sneakers. It's not worth it.,negative
"16,252",5,Highly recommended! Timberland Boat Shoes exceeded my expectations.,positive
"16,253",2,I'm so disappointed with Fila Canvas LowTop Sneakers. It's not worth it.,negative
"16,254",3,Dolce & Gabbana CrystalDetailed Sandals is okay. It does the job.,neutral
"16,255",3,I have mixed feelings about Versace Velvet SlipOns.,neutral
"16,256",3,I'm so disappointed with Satin Bow Ballet Flats. It's not worth it.,negative
"16,257",4,I couldn't be happier with Breathable Mesh Sneakers.,positive
"16,258",4,I couldn't be happier with Michael Kors PeepToe Pumps.,positive
"16,259",5,I absolutely love Zara Platform Espadrilles! It's fantastic.,positive
"16,260",5,Highly recommended! Banana Republic Slingback Sandals exceeded my expectations.,positive
"16,261",3,Avoid Steve Madden Combat Booties at all costs. It's a waste of money.,negative
"16,262",3,"Not bad, but not great either. Vans Sk8Hi HighTops is average.",neutral
"16,263",3,"Not bad, but not great either. Studded Combat Boots is average.",neutral
"16,264",5,I couldn't be happier with Guess Metallic Sneaker Wedges.,positive
"16,265",3,Aeropostale LaceUp Combat Boots is okay. It does the job.,neutral
"16,266",3,I have mixed feelings about Coach Suede Loafers.,neutral
"16,267",3,I had a bad experience with Old Navy Faux Suede Booties. Don't buy it.,negative
"16,268",3,I had a bad experience with Nike Air Max 270 Running Shoes. Don't buy it.,negative
"16,269",3,I have mixed feelings about Balenciaga Speed Sock Sneakers.,neutral
"16,270",3,I'm so disappointed with Guess Embellished SlipOns. It's not worth it.,negative
"16,271",3,I'm so disappointed with CrocEmbossed Sneakers. It's not worth it.,negative
"16,272",3,Steve Madden Combat Booties is okay. It does the job.,neutral
"16,273",3,"Not bad, but not great either. Aeropostale Studded Sandals is average.",neutral
"16,274",3,I'm so disappointed with Lululemon Knit Running Shoes. It's not worth it.,negative
"16,275",3,I have mixed feelings about Tommy Hilfiger Sock Boot Sneakers.,neutral
"16,276",3,I have mixed feelings about Patagonia Insulated Winter Boots.,neutral
"16,277",5,Balenciaga Triple S Sneakers is a great purchase. I'm really satisfied.,positive
"16,278",3,I have mixed feelings about Classic YSL Velvet Loafers.,neutral
"16,279",3,Vans Checkerboard SlipOns is okay. It does the job.,neutral
"16,280",3,"Not bad, but not great either. Dolce & Gabbana Baroque Print Sneakers is average.",neutral
"16,281",3,Under Armour Football Boots is okay. It does the job.,neutral
"16,282",3,"Not bad, but not great either. Mango Velvet Loafers is average.",neutral
"16,283",3,I'm so disappointed with Calvin Klein Slingback Sandals. It's not worth it.,negative
"16,284",4,I couldn't be happier with Reebok Classic Leather Sneakers.,positive
"16,285",3,Zara LaceUp Combat Boots is okay. It does the job.,neutral
"16,286",3,Zara Patent Leather Loafers is okay. It does the job.,neutral
"16,287",3,I have mixed feelings about Columbia Sportswear Snow Boots.,neutral
"16,288",3,I have mixed feelings about J.Crew Bow Detail Ballet Flats.,neutral
"16,289",3,I had a bad experience with American Eagle Outfitters Canvas SlipOns. Don't buy it.,negative
"16,290",4,Highly recommended! Calvin Klein Ballet Flats exceeded my expectations.,positive
"16,291",3,I'm so disappointed with Timberland Classic Yellow Boots. It's not worth it.,negative
"16,292",1,I'm so disappointed with Chanel CapToe Slingback Pumps. It's not worth it.,negative
"16,293",2,Avoid Columbia Sportswear Hiking Boots at all costs. It's a waste of money.,negative
"16,294",5,Highly recommended! Fila Ray Tracer Running Shoes exceeded my expectations.,positive
"16,295",2,Ralph Lauren Oxford Brogues is terrible. I regret buying it.,negative
"16,296",3,Avoid Buckled Biker Booties at all costs. It's a waste of money.,negative
"16,297",1,Avoid Aeropostale Plaid SlipOns at all costs. It's a waste of money.,negative
"16,298",3,I have mixed feelings about Striped Pointed Flats.,neutral
"16,299",2,I'm so disappointed with Zara LaceUp Combat Boots. It's not worth it.,negative
"16,300",3,Ralph Lauren Ankle Strap Sandals is okay. It does the job.,neutral
"16,301",2,I'm so disappointed with Tommy Hilfiger Espadrille Wedges. It's not worth it.,negative
"16,302",2,Converse Chuck 70s Vintage Canvas Shoes is terrible. I regret buying it.,negative
"16,303",3,J.Crew Bow Detail Ballet Flats is okay. It does the job.,neutral
"16,304",3,"Not bad, but not great either. Topshop Logo SlipOns is average.",neutral
"16,305",3,I have mixed feelings about J.Crew CapToe Pumps.,neutral
"16,306",3,I'm so disappointed with Columbia Sportswear Snow Boots. It's not worth it.,negative
"16,307",1,I'm so disappointed with Vans Classic SlipOn Sneakers. It's not worth it.,negative
"16,308",2,I'm so disappointed with Gap SlipOn Espadrilles. It's not worth it.,negative
"16,309",3,"Not bad, but not great either. Banana Republic Embossed Leather Boots is average.",neutral
"16,310",3,I have mixed feelings about Burberry Buckle Detail Sandals.,neutral
"16,311",5,I absolutely love Minimalist Suede Loafers! It's fantastic.,positive
"16,312",4,Gucci G Logo Espadrilles is a great purchase. I'm really satisfied.,positive
"16,313",3,I have mixed feelings about Mango Logo SlipOn Sneakers.,neutral
"16,314",2,Ralph Lauren Chelsea Booties is terrible. I regret buying it.,negative
"16,315",3,I have mixed feelings about Burberry Striped Sock Sneakers.,neutral
"16,316",2,I'm so disappointed with Adidas Continental 80s Sneakers. It's not worth it.,negative
"16,317",3,I had a bad experience with J.Crew CapToe Pumps. Don't buy it.,negative
"16,318",4,McQueen Platform Sandals is a great purchase. I'm really satisfied.,positive
"16,319",3,I had a bad experience with Aeropostale Studded Sandals. Don't buy it.,negative
"16,320",5,I couldn't be happier with Balenciaga Runner Sandals.,positive
"16,321",3,"Not bad, but not great either. Columbia Sportswear Winter Boots is average.",neutral
"16,322",3,Diesel Crocodile Embossed Loafers is okay. It does the job.,neutral
"16,323",3,I have mixed feelings about Diesel Zipper Detail Sneaker Boots.,neutral
"16,324",2,I'm so disappointed with Topshop Western Boots. It's not worth it.,negative
"16,325",1,I'm so disappointed with Puma Hybrid Rocket Running Shoes. It's not worth it.,negative
"16,326",4,Highly recommended! Patagonia Waterproof Hiking Shoes exceeded my expectations.,positive
"16,327",5,I couldn't be happier with Steve Madden Suede Ankle Boots.,positive
"16,328",5,Lululemon CrossTrainer Shoes is a great purchase. I'm really satisfied.,positive
"16,329",3,Under Armour Basketball Sneakers is okay. It does the job.,neutral
"16,330",3,Michael Kors Ankle Strap Sandals is okay. It does the job.,neutral
"16,331",5,I couldn't be happier with Michael Kors Sock Boot Sneakers.,positive
"16,332",3,"Not bad, but not great either. The North Face FleeceLined SlipOns is average.",neutral
"16,333",4,American Eagle Outfitters Logo Sneakers is a great purchase. I'm really satisfied.,positive
"16,334",5,Highly recommended! Columbia Sportswear WaterResistant Sneakers exceeded my expectations.,positive
"16,335",1,Balmain Patent Leather Boots is terrible. I regret buying it.,negative
"16,336",1,ucci Web Stripe Sneaker Boots is terrible. I regret buying it.,negative
"16,337",3,"Not bad, but not great either. Old Navy FlipFlops is average.",neutral
"16,338",2,I'm so disappointed with Columbia Sportswear WaterResistant Sneakers. It's not worth it.,negative
"16,339",3,I have mixed feelings about American Eagle Outfitters HighTop Sneakers.,neutral
"16,340",3,"Not bad, but not great either. Tommy Hilfiger Bow Detail Ballet Flats is average.",neutral
"16,341",5,Dolce & Gabbana Velvet Mary Janes is a great purchase. I'm really satisfied.,positive
"16,342",2,Avoid H&M Buckle Detail Booties at all costs. It's a waste of money.,negative
"16,343",5,I couldn't be happier with Old Navy Classic SlipOns.,positive
"16,344",3,"Not bad, but not great either. Lululemon Knit Running Shoes is average.",neutral
"16,345",4,Michael Kors Suede Booties is a great purchase. I'm really satisfied.,positive
"16,346",3,Michael Kors Ankle Strap Sandals is okay. It does the job.,neutral
"16,347",3,Zara LaceUp Combat Boots is okay. It does the job.,neutral
"16,348",1,I'm so disappointed with Levi's Classic Denim Sneakers. It's not worth it.,negative
"16,349",1,I had a bad experience with American Eagle. Don't buy it.,negative
"16,350",4,I couldn't be happier with Vans Era LowTop Sneakers.,positive
"16,351",3,I have mixed feelings about Puma Clyde Court Basketball Shoes.,neutral
"16,352",1,Avoid F21 Faux Leather Ankle Boots at all costs. It's a waste of money.,negative
"16,353",5,I absolutely love Columbia Insulated Winter Boots! It's fantastic.,positive
"16,354",3,I have mixed feelings about ASOS Bow Detail Flats.,neutral
"16,355",3,"Not bad, but not great either. Crocodile Embossed Heels is average.",neutral
"16,356",3,I had a bad experience with Michael Kors Ankle Strap Sandals. Don't buy it.,negative
"16,357",3,"Not bad, but not great either. Steve Madden Block Heel Sandals is average.",neutral
"16,358",3,I have mixed feelings about Versace Chain Reaction Sneaker Boots.,neutral
"16,359",3,Avoid Satin Wraparound Sandals at all costs. It's a waste of money.,negative
"16,360",3,I'm so disappointed with Lululemon Breathable Workout Sneakers. It's not worth it.,negative
"16,361",2,Avoid Guess Logo HighTop Sneakers at all costs. It's a waste of money.,negative
"16,362",1,Balmain CrystalEmbellished Pumps is terrible. I regret buying it.,negative
"16,363",3,"Not bad, but not great either. Nike SB Dunk Low Skate Shoes is average.",neutral
"16,364",3,"Not bad, but not great either. LaceUp Heeled Oxfords is average.",neutral
"16,365",3,"Not bad, but not great either. Balenciaga Track 2 Sneakers is average.",neutral
"16,366",4,Highly recommended! Timberland Boat Shoes exceeded my expectations.,positive
"16,367",3,Avoid Balmain Logo HighTop Sneakers at all costs. It's a waste of money.,negative
"16,368",3,Levi's Canvas SlipOns is terrible. I regret buying it.,negative
"16,369",5,Aeropostale Striped Espadrilles is a great purchase. I'm really satisfied.,positive
"16,370",4,Michael Kors HighTop Sneakers is a great purchase. I'm really satisfied.,positive
"16,371",3,I have mixed feelings about Burberry Buckle Detail Sandals.,neutral
"16,372",3,Levi's Classic Denim Sneakers is okay. It does the job.,neutral
"16,373",3,I have mixed feelings about Old Navy FlipFlops.,neutral
"16,374",4,I couldn't be happier with Prada CrystalEmbellished Sandals.,positive
"16,375",5,Diesel Studded Ankle Boots is a great purchase. I'm really satisfied.,positive
"16,376",4,Highly recommended! Fendi FF Monogram Loafers exceeded my expectations.,positive
"16,377",3,Fila Vulc HighTop Skate Shoes is okay. It does the job.,neutral
"16,378",1,J.Crew Leather Chelsea Boots is terrible. I regret buying it.,negative
"16,379",5,Gap Suede Ankle Boots is a great purchase. I'm really satisfied.,positive
"16,380",1,Avoid Chanel CapToe Slingback Pumps at all costs. It's a waste of money.,negative
"16,381",1,I'm so disappointed with Versace Medusa Head HighTop Sneakers. It's not worth it.,negative
"16,382",3,New Balance Tennis Shoes is terrible. I regret buying it.,negative
"16,383",3,Michael Kors Block Heel Booties is okay. It does the job.,neutral
"16,384",4,Highly recommended! Levi's Plaid Loafers exceeded my expectations.,positive
"16,385",3,Lululemon Logo Athletic Sneakers is terrible. I regret buying it.,negative
"16,386",4,Guess LaceUp Gladiator Sandals is a great purchase. I'm really satisfied.,positive
"16,387",1,Balmain Python Print Heels is terrible. I regret buying it.,negative
"16,388",3,I have mixed feelings about Buckled Biker Booties.,neutral
"16,389",1,I had a bad experience with Reebok Classic Leather Sneakers. Don't buy it.,negative
"16,390",4,I couldn't be happier with Alexander McQueen Skull Detail Booties.,positive
"16,391",1,I had a bad experience with Patagonia SlipOn Water Shoes. Don't buy it.,negative
"16,392",5,Diesel SockStyle Sneakers is a great purchase. I'm really satisfied.,positive
"16,393",4,Old Navy Platform Espadrilles is a great purchase. I'm really satisfied.,positive
"16,394",3,"Not bad, but not great either. Versace Platform Sneakers is average.",neutral
"16,395",4,I absolutely love Coach Buckle Detail Boots! It's fantastic.,positive
"16,396",4,Highly recommended! Banana Republic Patent Leather Pumps exceeded my expectations.,positive
"16,397",2,Dolce & Gabbana Leopard Print Ankle Boots is terrible. I regret buying it.,negative
"16,398",1,Burberry Leather Loafers is terrible. I regret buying it.,negative
"16,399",2,Avoid Converse Chuck Taylor Street Mid Sneakers at all costs. It's a waste of money.,negative
"16,400",4,I absolutely love Chanel Sock Sneaker Boots! It's fantastic.,positive
"16,401",5,H&M BowAccented Flats is a great purchase. I'm really satisfied.,positive
"16,402",1,Columbia Sportswear Fishing Waders is terrible. I regret buying it.,negative
"16,403",5,I absolutely love Ralph Lauren Logo HighTop Sneakers! It's fantastic.,positive
"16,404",4,Highly recommended! Columbia Waterproof Hiking Boots exceeded my expectations.,positive
"16,405",3,Avoid The North Face Waterproof Trail Shoes at all costs. It's a waste of money.,negative
"16,406",4,I absolutely love Michael Kors Block Heel Booties! It's fantastic.,positive
"16,407",3,I have mixed feelings about Adidas Continental 80s Sneakers.,neutral
"16,408",3,ASOS SockStyle Sneakers is okay. It does the job.,neutral
"16,409",1,Aeropostale Plaid SlipOns is terrible. I regret buying it.,negative
"16,410",3,I'm so disappointed with SockLike Sneaker Boots. It's not worth it.,negative
"16,411",1,I'm so disappointed with H&M Pointed Toe Pumps. It's not worth it.,negative
"16,412",4,I couldn't be happier with Aeropostale Plaid SlipOns.,positive
"16,413",3,Patagonia Fishing Waders is okay. It does the job.,neutral
"16,414",3,I have mixed feelings about Embellished TStrap Sandals.,neutral
"16,415",4,I absolutely love Adidas Gazelle Suede Sneakers! It's fantastic.,positive
"16,416",1,I'm so disappointed with YSL Chain Detail Pumps. It's not worth it.,negative
"16,417",1,I'm so disappointed with Coach Signature C Sneakers. It's not worth it.,negative
"16,418",3,Banana Republic Heeled Mules is okay. It does the job.,neutral
"16,419",2,Avoid Aeropostale Denim SlipOns at all costs. It's a waste of money.,negative
"16,420",3,I have mixed feelings about Columbia Winter Boots.,neutral
"16,421",3,Timberland RollTop Boots is okay. It does the job.,neutral
"16,422",3,"Not bad, but not great either. Fila Vulc HighTop Skate Shoes is average.",neutral
"16,423",2,Avoid The North Face Insulated Winter Boots at all costs. It's a waste of money.,negative
"16,424",3,"Not bad, but not great either. Ralph Lauren Boat Shoes is average.",neutral
"16,425",3,"Not bad, but not great either. Satin Wraparound Sandals is average.",neutral
"16,426",3,"Not bad, but not great either. Lululemon Logo Athletic Sneakers is average.",neutral
"16,427",5,Columbia Sportswear Hiking Boots is a great purchase. I'm really satisfied.,positive
"16,428",2,I'm so disappointed with Tommy Hilfiger Suede Ankle Boots. It's not worth it.,negative
"16,429",4,Converse Star Player Ox Sneakers is a great purchase. I'm really satisfied.,positive
"16,430",3,Zara High Heel Sandals is okay. It does the job.,neutral
"16,431",4,Highly recommended! Prada Velvet Ballet Flats exceeded my expectations.,positive
"16,432",3,H&M Pointed Toe Pumps is okay. It does the job.,neutral
"16,433",5,J.Crew Gingham SlipOns is a great purchase. I'm really satisfied.,positive
"16,434",3,I have mixed feelings about Reebok DMX Series 2K Sneakers.,neutral
"16,435",5,I absolutely love Oversized Sole Sneakers! It's fantastic.,positive
"16,436",5,I absolutely love Dolce & Gabbana Leopard Print Ankle Boots! It's fantastic.,positive
"16,437",3,Calvin Klein Ballet Flats is okay. It does the job.,neutral
"16,438",5,Highly recommended! Lululemon Slide Sandals exceeded my expectations.,positive
"16,439",2,I had a bad experience with Under Armour Football Boots. Don't buy it.,negative
"16,440",5,I absolutely love Dolce & Gabbana Baroque Print Sneakers! It's fantastic.,positive
"16,441",5,I couldn't be happier with New Balance Wide Width Running Shoes.,positive
"16,442",1,I had a bad experience with Columbia Sportswear Winter Boots. Don't buy it.,negative
"16,443",3,Balenciaga Triple S Sneakers is okay. It does the job.,neutral
"16,444",1,I'm so disappointed with Leopard Print Heels. It's not worth it.,negative
"16,445",3,I had a bad experience with Pointed Toe Slingbacks. Don't buy it.,negative
"16,446",3,I'm so disappointed with Columbia Waterproof Trail Shoes. It's not worth it.,negative
"16,447",2,Avoid Mesh Panel Sneaker Boots at all costs. It's a waste of money.,negative
"16,448",2,I'm so disappointed with Adidas Gazelle Suede Sneakers. It's not worth it.,negative
"16,449",2,Columbia Sportswear Hiking Boots is terrible. I regret buying it.,negative
"16,450",3,"Not bad, but not great either. Versace Baroque Print Loafers is average.",neutral
"16,451",3,I'm so disappointed with Puma Suede Classic Sneakers. It's not worth it.,negative
"16,452",3,"Not bad, but not great either. SockLike Sneaker Boots is average.",neutral
"16,453",1,I'm so disappointed with Gap Classic Canvas Sneakers. It's not worth it.,negative
"16,454",3,Nike SB Dunk Low Skate Shoes is terrible. I regret buying it.,negative
"16,455",3,Vans Old Skool Skate Shoes is okay. It does the job.,neutral
"16,456",4,Highly recommended! New Balance Wide Width Running Shoes exceeded my expectations.,positive
"16,457",5,Patagonia Snow Boots is a great purchase. I'm really satisfied.,positive
"16,458",4,Highly recommended! H&M Sock Sneakers exceeded my expectations.,positive
"16,459",3,Banana Republic Heeled Mules is okay. It does the job.,neutral
"16,460",4,I absolutely love Patagonia Insulated Winter Boots! It's fantastic.,positive
"16,461",4,I couldn't be happier with Old Navy Striped Slipper Slides.,positive
"16,462",3,Chanel Sock Sneaker Boots is okay. It does the job.,neutral
"16,463",5,I absolutely love ASOS Chunky Sole Sneakers! It's fantastic.,positive
"16,464",3,Avoid Calvin Klein SlipOn Loafers at all costs. It's a waste of money.,negative
"16,465",5,I couldn't be happier with Reebok DMX Series 2K Sneakers.,positive
"16,466",3,I have mixed feelings about Michael Kors HighTop Sneakers.,neutral
"16,467",1,Uniqlo Slipper Mules is terrible. I regret buying it.,negative
"16,468",4,I absolutely love Nike React Element 55 Sneakers! It's fantastic.,positive
"16,469",5,Highly recommended! H&M Platform Sneakers exceeded my expectations.,positive
"16,470",3,"Not bad, but not great either. Dreamy Velvet Booties is average.",neutral
"16,471",1,I'm so disappointed with Nike Cortez Classic Leather Sneakers. It's not worth it.,negative
"16,472",1,I had a bad experience with Columbia Insulated Winter Boots. Don't buy it.,negative
"16,473",5,I absolutely love Givenchy Logo HighTop Sneakers! It's fantastic.,positive
"16,474",3,Nike Cortez Classic Leather Sneakers is okay. It does the job.,neutral
"16,475",2,Balmain Camouflage Sneakers is terrible. I regret buying it.,negative
"16,476",3,Nike Free RN Flyknit Running Shoes is okay. It does the job.,neutral
"16,477",4,I couldn't be happier with Patagonia Fishing Waders.,positive
"16,478",2,Lululemon CrossTrainer Shoes is terrible. I regret buying it.,negative
"16,479",3,New Balance Retro Sneakers is okay. It does the job.,neutral
"16,480",3,"Not bad, but not great either. Levi's Vintage Denim Clogs is average.",neutral
"16,481",3,"Not bad, but not great either. Prada Monochrome Sneakers is average.",neutral
"16,482",1,Lululemon Knit Running Shoes is terrible. I regret buying it.,negative
"16,483",1,I had a bad experience with Nike Cortez Classic Leather Sneakers. Don't buy it.,negative
"16,484",4,I couldn't be happier with American Eagle Outfitters Logo Sneakers.,positive
"16,485",3,Quilted SlipOn Sneakers is okay. It does the job.,neutral
"16,486",3,Calvin Klein Slingback Sandals is okay. It does the job.,neutral
"16,487",1,I'm so disappointed with Dolce & Gabbana Patent Leather Booties. It's not worth it.,negative
"16,488",4,Puma Vikky Ribbon P Sneakers is a great purchase. I'm really satisfied.,positive
"16,489",1,Mango Logo SlipOn Sneakers is terrible. I regret buying it.,negative
"16,490",1,I'm so disappointed with Columbia Sportswear Waterproof Trail Shoes. It's not worth it.,negative
"16,491",3,"Not bad, but not great either. Gucci GG Supreme Canvas Sandals is average.",neutral
"16,492",3,"Not bad, but not great either. American Eagle Outfitters HighTop Sneakers is average.",neutral
"16,493",4,I absolutely love Puma Suede Classic Sneakers! It's fantastic.,positive
"16,494",3,Topshop Logo SlipOns is okay. It does the job.,neutral
"16,495",4,I couldn't be happier with Fendi Zucca Print Pumps.,positive
"16,496",2,Avoid Vans Sk8Hi HighTops at all costs. It's a waste of money.,negative
"16,497",3,I'm so disappointed with Satin Bow Ballet Flats. It's not worth it.,negative
"16,498",2,Avoid Columbia Snow Boots at all costs. It's a waste of money.,negative
"16,499",3,"Not bad, but not great either. Lululemon Ballet Flats is average.",neutral
"16,500",4,I absolutely love Old Navy Canvas HighTops! It's fantastic.,positive
"16,501",3,SockLike Sneaker Boots is okay. It does the job.,neutral
"16,502",2,Mango Bow Detail Pumps is terrible. I regret buying it.,negative
"16,503",4,I absolutely love H&M BowAccented Flats! It's fantastic.,positive
"16,504",3,Burberry Canvas SlipOns is terrible. I regret buying it.,negative
"16,505",3,Chanel TwoTone Ballet Flats is okay. It does the job.,neutral
"16,506",2,Adidas Stan Smith Tennis Shoes is terrible. I regret buying it.,negative
"16,507",3,Clear Block Heel Booties is okay. It does the job.,neutral
"16,508",3,"Not bad, but not great either. Prada Velvet Ballet Flats is average.",neutral
"16,509",4,I absolutely love Old Navy Striped Slipper Slides! It's fantastic.,positive
"16,510",3,I'm so disappointed with Burberry Buckle Detail Sandals. It's not worth it.,negative
"16,511",4,I absolutely love Snakeskin Print Heels! It's fantastic.,positive
"16,512",5,Highly recommended! Dolce & Gabbana Patent Leather Booties exceeded my expectations.,positive
"16,513",1,Banana Republic Heeled Mules is terrible. I regret buying it.,negative
"16,514",3,I have mixed feelings about Zara Patent Leather Loafers.,neutral
"16,515",5,I absolutely love Balenciaga Runner Sandals! It's fantastic.,positive
"16,516",5,Balmain CrystalEmbellished Pumps is a great purchase. I'm really satisfied.,positive
"16,517",3,"Not bad, but not great either. Burberry Plaid Ballet Flats is average.",neutral
"16,518",2,I'm so disappointed with Timberland RollTop Boots. It's not worth it.,negative
"16,519",3,I had a bad experience with American Eagle Outfitters Buckle Detail Booties. Don't buy it.,negative
"16,520",4,New Balance Walking Shoes is a great purchase. I'm really satisfied.,positive
"16,521",3,I'm so disappointed with The North Face Waterproof Hiking Boots. It's not worth it.,negative
"16,522",3,"Not bad, but not great either. Puma Hybrid Rocket Running Shoes is average.",neutral
"16,523",1,American Eagle Outfitters Leopard Print Sandals is terrible. I regret buying it.,negative
"16,524",5,Gucci Horsebit Loafers is a great purchase. I'm really satisfied.,positive
"16,525",4,I absolutely love Puma Basket Classic LFS Sneakers! It's fantastic.,positive
"16,526",4,Burberry Vintage Logo HighTops is a great purchase. I'm really satisfied.,positive
"16,527",3,Fendi Logo Strap Espadrilles is okay. It does the job.,neutral
"16,528",3,I'm so disappointed with J.Crew Suede Desert Boots. It's not worth it.,negative
"16,529",3,Uniqlo Canvas SlipOns is okay. It does the job.,neutral
"16,530",3,Timberland Chukka Boots is okay. It does the job.,neutral
"16,531",3,Zara SockStyle Sneakers is okay. It does the job.,neutral
"16,532",4,LaceUp Combat Boots is a great purchase. I'm really satisfied.,positive
"16,533",5,I couldn't be happier with Lululemon Logo Athletic Sneakers.,positive
"16,534",3,I have mixed feelings about Givenchy Chain Detail Pumps.,neutral
"16,535",5,Highly recommended! Versace Chain Reaction Sneaker Boots exceeded my expectations.,positive
"16,536",3,I have mixed feelings about Classic YSL Velvet Loafers.,neutral
"16,537",2,J.Crew Pointed Toe Slingbacks is terrible. I regret buying it.,negative
"16,538",5,I couldn't be happier with Lululemon Slide Sandals.,positive
"16,539",5,I couldn't be happier with Columbia FleeceLined SlipOns.,positive
"16,540",4,I couldn't be happier with Nike React Element 55 Sneakers.,positive
"16,541",3,Prada Monochrome Sneakers is okay. It does the job.,neutral
"16,542",1,I had a bad experience with Gucci CrystalEmbellished Ballerina Flats. Don't buy it.,negative
